# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
two_bosses	def	0.2	VALID	0	2	0	1	974	2916	1944	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
two_bosses	def	0.3	VALID	0	2	0	1	942	2820	1880	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
two_bosses	def	0.5	VALID	0	2	0	1	926	2772	1848	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
two_bosses	def	0.8	VALID	0	2	0	1	706	2112	1408	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
two_bosses	def	0.9	VALID	0	2	0	1	906	2712	1808	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
two_bosses	def	1.0	VALID	0	2	0	1	894	2676	1784	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
two_bosses	def	2.0	VALID	0	2	0	1	819	2451	1634	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
pipe_into_face	def	def	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	8	def	INVALID	2	3	n/a	1	339	1012	676	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	10	def	VALID	0	2	0	1	629	1881	1254	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
pipe_into_face	12	def	VALID	0	2	0	1	485	1449	966	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	14	def	VALID	0	2	0	1	848	2538	1692	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	16	def	VALID	0	2	0	1	713	2133	1422	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	19	def	VALID	0	2	0	1	1266	3792	2528	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
pipe_into_face	24	def	VALID	0	2	0	1	1107	3315	2210	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	26	def	VALID	0	2	0	1	1820	5454	3636	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	32	def	VALID	0	2	0	1	1595	4779	3186	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	48	def	VALID	0	2	0	1	2853	8553	5702	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	64	def	VALID	0	2	0	1	4478	13428	8952	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	0.2	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	0.3	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
pipe_into_face	def	0.5	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	0.8	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	0.9	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
pipe_into_face	def	1.0	VALID	0	2	0	1	369	1101	734	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	1.5	VALID	0	2	0	1	367	1095	730	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pipe_into_face	def	2.0	VALID	0	2	0	1	471	1407	938	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	def	VALID	0	2	0	1	492	1470	980	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
dome	8	def	INVALID	4	4	n/a	1	288	860	576	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	10	def	VALID	0	2	0	1	539	1611	1074	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	12	def	VALID	0	2	0	1	428	1278	852	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
dome	14	def	VALID	0	2	0	1	770	2304	1536	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	16	def	VALID	0	2	0	1	648	1938	1292	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	19	def	VALID	0	2	0	1	1212	3630	2420	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	24	def	VALID	0	2	0	1	1016	3042	2028	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
dome	26	def	VALID	0	2	0	1	1683	5043	3362	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	32	def	VALID	0	2	0	1	1416	4242	2828	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	48	def	VALID	0	2	0	1	2504	7506	5004	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	64	def	VALID	0	2	0	1	3976	11922	7948	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	0.2	VALID	0	2	0	1	496	1482	988	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	0.3	VALID	0	2	0	1	496	1482	988	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
dome	def	0.5	VALID	0	2	0	1	494	1476	984	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	0.8	VALID	0	2	0	1	492	1470	980	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	0.9	VALID	0	2	0	1	492	1470	980	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
dome	def	1.0	VALID	0	2	0	1	492	1470	980	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
dome	def	2.0	VALID	0	2	0	1	618	1848	1232	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
hole_plate	8	def	INVALID	8	4	n/a	1	288	868	584	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	def	def	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	8	def	VALID	0	2	0	1	56	162	108	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	10	def	VALID	0	2	0	1	62	180	120	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	12	def	VALID	0	2	0	1	68	198	132	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	14	def	VALID	0	2	0	1	75	219	146	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	16	def	VALID	0	2	0	1	80	234	156	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	19	def	VALID	0	2	0	1	89	261	174	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	24	def	VALID	0	2	0	1	104	306	204	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	26	def	VALID	0	2	0	1	110	324	216	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	32	def	VALID	0	2	0	1	128	378	252	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	48	def	VALID	0	2	0	1	176	522	348	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	64	def	VALID	0	2	0	1	224	666	444	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	def	0.2	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	def	0.3	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	def	0.5	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	def	0.8	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	def	0.9	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
bevel_boss	def	1.0	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
bevel_boss	def	2.0	VALID	0	2	0	1	119	351	234	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	def	def	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	8	def	VALID	0	2	0	1	48	138	92	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	10	def	VALID	0	2	0	1	80	234	156	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	12	def	VALID	0	2	0	1	96	282	188	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	14	def	VALID	0	2	0	1	140	414	276	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	16	def	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	19	def	VALID	0	2	0	1	228	678	452	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	24	def	VALID	0	2	0	1	336	1002	668	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	26	def	VALID	0	2	0	1	416	1242	828	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	32	def	VALID	0	2	0	1	576	1722	1148	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cyl_control	48	def	VALID	0	2	0	1	1248	3738	2492	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cyl_control	64	def	VALID	0	2	0	1	2176	6522	4348	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
