# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
cyl_control	14	def	VALID	0	2	0	1	140	414	276	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cyl_control	16	def	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	19	def	VALID	0	2	0	1	228	678	452	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	24	def	VALID	0	2	0	1	336	1002	668	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cyl_control	26	def	VALID	0	2	0	1	416	1242	828	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	32	def	VALID	0	2	0	1	576	1722	1148	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	48	def	VALID	0	2	0	1	1248	3738	2492	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cyl_control	64	def	VALID	0	2	0	1	2176	6522	4348	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	0.2	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	0.3	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	0.5	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cyl_control	def	0.8	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	0.9	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	1.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cyl_control	def	1.5	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cyl_control	def	2.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	def	VALID	0	2	0	1	469	1401	934	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
lbracket	def	0.2	VALID	0	2	0	1	308	918	612	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	0.3	VALID	0	2	0	1	308	918	612	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	0.5	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
lbracket	def	0.8	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	0.9	VALID	0	2	0	1	307	915	610	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	1.0	VALID	0	2	0	1	306	912	608	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
lbracket	def	1.5	VALID	0	2	0	1	306	912	608	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
lbracket	def	2.0	VALID	0	2	0	1	469	1401	934	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	def	VALID	0	2	0	1	713	2133	1422	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
box_step	def	0.2	VALID	0	2	0	1	331	987	658	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	0.3	VALID	0	2	0	1	331	987	658	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	0.5	VALID	0	2	0	1	337	1005	670	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
box_step	def	0.8	VALID	0	2	0	1	345	1029	686	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	0.9	VALID	0	2	0	1	349	1041	694	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	1.0	VALID	0	2	0	1	343	1023	682	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
box_step	def	1.5	VALID	0	2	0	1	340	1014	676	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
box_step	def	2.0	VALID	0	2	0	1	449	1341	894	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	def	VALID	0	2	0	1	435	1299	866	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	0.2	VALID	0	2	0	1	514	1536	1024	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib	def	0.3	VALID	0	2	0	1	524	1566	1044	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	0.5	VALID	0	2	0	1	520	1554	1036	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	0.8	VALID	0	2	0	1	525	1569	1046	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib	def	0.9	VALID	0	2	0	1	521	1557	1038	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	1.0	VALID	0	2	0	1	521	1557	1038	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib	def	2.0	VALID	0	2	0	1	568	1698	1132	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
thin_slab	def	def	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	0.2	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	0.3	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
thin_slab	def	0.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	0.8	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	0.9	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
thin_slab	def	1.0	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	1.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
thin_slab	def	2.0	VALID	0	2	0	1	24	66	44	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
pocket	def	def	VALID	0	2	0	1	304	906	604	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	0.2	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	0.3	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
pocket	def	0.5	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	0.8	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	0.9	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
pocket	def	1.0	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	1.5	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
pocket	def	2.0	VALID	0	2	0	1	304	906	604	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
chamfer_box	def	def	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
chamfer_box	def	0.2	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
chamfer_box	def	0.3	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
chamfer_box	def	0.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
chamfer_box	def	0.8	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
chamfer_box	def	0.9	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
chamfer_box	def	1.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
chamfer_box	def	1.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
chamfer_box	def	2.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	def	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	0.2	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
brush_one_edge	def	0.3	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	0.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	0.8	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
brush_one_edge	def	0.9	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	1.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
brush_one_edge	def	1.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
brush_one_edge	def	2.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	def	VALID	0	2	0	1	288	858	572	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cube_control	def	0.2	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	0.3	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	0.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cube_control	def	0.8	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	0.9	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	1.0	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
cube_control	def	1.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
cube_control	def	2.0	VALID	0	2	0	1	288	858	572	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	def	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
mixed_fn	def	0.2	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	0.3	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	0.5	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
mixed_fn	def	0.8	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	0.9	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	1.0	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
mixed_fn	def	1.5	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
mixed_fn	def	2.0	VALID	0	2	0	1	364	1086	724	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	def	VALID	0	2	0	1	261	777	518	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	8	def	VALID	0	2	0	1	144	426	284	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	10	def	VALID	0	2	0	1	161	477	318	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	12	def	VALID	0	2	0	1	173	513	342	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	14	def	INVALID	3	4	n/a	1	222	660	442	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	16	def	VALID	0	2	0	1	230	684	456	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	19	def	VALID	0	2	0	1	244	726	484	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	24	def	VALID	0	2	0	1	270	804	536	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	26	def	VALID	0	2	0	1	441	1317	878	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	32	def	INVALID	4	4	n/a	1	556	1664	1112	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	48	def	VALID	0	2	0	1	972	2910	1940	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	64	def	VALID	0	2	0	1	1512	4530	3020	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	0.2	VALID	0	2	0	1	262	780	520	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	0.3	VALID	0	2	0	1	258	768	512	1	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	def	0.5	VALID	0	2	0	1	246	732	488	1	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	0.8	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	0.9	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
rib_into_boss	def	1.0	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	1.5	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	4	f6d06ecb	0	-	1
rib_into_boss	def	2.0	VALID	0	2	0	1	261	777	518	0	1e-6	3	1	yes	3	f6d06ecb	0	-	1
refused_neighbour	def	def	VALID	0	2	0	1	356	1062	708	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
refused_neighbour	def	0.2	INVALID	1	2	n/a	1	357	1067	712	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
refused_neighbour	def	0.3	VALID	0	2	0	1	355	1059	706	2	1e-6	3	1	yes	3	f6d06ecb	0	-	1
refused_neighbour	def	0.8	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
refused_neighbour	def	0.9	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
refused_neighbour	def	1.0	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	3	f6d06ecb	0	-	1
refused_neighbour	def	1.5	VALID	0	2	0	1	356	1062	708	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
refused_neighbour	def	2.0	VALID	0	2	0	1	459	1371	914	2	1e-6	3	1	yes	4	f6d06ecb	0	-	1
shallow_crease	def	def	VALID	0	4	0	2	1556	4656	3104	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	0.2	VALID	0	4	0	2	676	2016	1344	0	1e-6	3	1	yes	3	f6d06ecb	0	-	2
shallow_crease	def	0.3	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	0.5	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	0.8	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	3	f6d06ecb	0	-	2
shallow_crease	def	0.9	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	1.0	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	1.5	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	f6d06ecb	0	-	2
shallow_crease	def	2.0	VALID	0	4	0	2	756	2256	1504	0	1e-6	3	1	yes	3	f6d06ecb	0	-	2
