# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
elbow_oblique50	def	0.9	VALID	0	2	0	1	406	1212	808	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique50	def	1.0	VALID	0	2	0	1	373	1113	742	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_oblique50	def	1.5	VALID	0	2	0	1	253	753	502	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique50	def	2.0	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	def	VALID	0	2	0	1	238	708	472	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_oblique75	def	0.2	VALID	0	2	0	1	1853	5553	3702	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	0.3	VALID	0	2	0	1	1250	3744	2496	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	0.5	VALID	0	2	0	1	758	2268	1512	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	0.8	VALID	0	2	0	1	497	1485	990	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_oblique75	def	0.9	VALID	0	2	0	1	454	1356	904	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	1.0	VALID	0	2	0	1	418	1248	832	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_oblique75	def	1.5	VALID	0	2	0	1	283	843	562	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_oblique75	def	2.0	VALID	0	2	0	1	238	708	472	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	def	VALID	0	2	0	1	239	711	474	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	0.2	VALID	0	2	0	1	991	2967	1978	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_rot30	def	0.3	VALID	0	2	0	1	691	2067	1378	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	0.5	VALID	0	2	0	1	431	1287	858	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	0.8	VALID	0	2	0	1	284	846	564	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	0.9	VALID	0	2	0	1	260	774	516	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_rot30	def	1.0	VALID	0	2	0	1	239	711	474	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	1.5	VALID	0	2	0	1	17	45	30	1	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_rot30	def	2.0	VALID	0	2	0	1	155	459	306	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_thin_arm	def	def	VALID	0	2	0	1	219	651	434	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	0.2	VALID	0	2	0	1	1779	5331	3554	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	0.3	VALID	0	2	0	1	1185	3549	2366	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	0.5	VALID	0	2	0	1	729	2181	1454	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_thin_arm	def	0.8	VALID	0	2	0	1	483	1443	962	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	0.9	VALID	0	2	0	1	441	1317	878	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	1.0	VALID	0	2	0	1	399	1191	794	0	1e-6	3	1	yes	3	74b783ef	0	-	1
elbow_thin_arm	def	1.5	VALID	0	2	0	1	75	219	146	0	1e-6	3	1	yes	4	74b783ef	0	-	1
elbow_thin_arm	def	2.0	VALID	0	2	0	1	219	651	434	0	1e-6	3	1	yes	4	74b783ef	0	-	1
