# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
pipe_into_face	8	def	VALID	0	2	0	1	536	1602	1068	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	10	def	VALID	0	2	0	1	632	1890	1260	0	1e-6	3	1	yes	3	cec740d3	0	-	1
pipe_into_face	12	def	VALID	0	2	0	1	640	1914	1276	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	14	def	VALID	0	2	0	1	932	2790	1860	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	16	def	VALID	0	2	0	1	952	2850	1900	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	19	def	VALID	0	2	0	1	1316	3942	2628	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	24	def	VALID	0	2	0	1	1768	5298	3532	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	26	def	VALID	0	2	0	1	2240	6714	4476	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	32	def	VALID	0	2	0	1	2840	8514	5676	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	48	def	VALID	0	2	0	1	5752	17250	11500	0	1e-6	3	1	yes	5	cec740d3	0	-	1
pipe_into_face	64	def	VALID	0	2	0	1	9688	29058	19372	0	1e-6	3	1	yes	5	cec740d3	0	-	1
pipe_into_face	def	0.2	VALID	0	2	0	1	1766	5292	3528	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	0.3	VALID	0	2	0	1	1220	3654	2436	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	0.5	VALID	0	2	0	1	764	2286	1524	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	0.8	VALID	0	2	0	1	542	1620	1080	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	0.9	VALID	0	2	0	1	506	1512	1008	0	1e-6	3	1	yes	3	cec740d3	0	-	1
pipe_into_face	def	1.0	VALID	0	2	0	1	458	1368	912	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	1.5	VALID	0	2	0	1	374	1116	744	0	1e-6	3	1	yes	4	cec740d3	0	-	1
pipe_into_face	def	2.0	VALID	0	2	0	1	326	972	648	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	def	VALID	0	2	0	1	548	1638	1092	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	8	def	VALID	0	2	0	1	388	1158	772	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	10	def	VALID	0	2	0	1	516	1542	1028	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	12	def	VALID	0	2	0	1	548	1638	1092	0	1e-6	3	1	yes	3	cec740d3	0	-	1
dome	14	def	VALID	0	2	0	1	744	2226	1484	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	16	def	VALID	0	2	0	1	776	2322	1548	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	19	def	VALID	0	2	0	1	1105	3309	2206	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	24	def	VALID	0	2	0	1	1520	4554	3036	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	26	def	VALID	0	2	0	1	1932	5790	3860	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	32	def	VALID	0	2	0	1	2520	7554	5036	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	48	def	VALID	0	2	0	1	5288	15858	10572	0	1e-6	3	1	yes	5	cec740d3	0	-	1
dome	64	def	VALID	0	2	0	1	9080	27234	18156	0	1e-6	3	1	yes	5	cec740d3	0	-	1
dome	def	0.2	VALID	0	2	0	1	1934	5796	3864	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	0.3	VALID	0	2	0	1	1424	4266	2844	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	0.5	VALID	0	2	0	1	974	2916	1944	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	0.8	VALID	0	2	0	1	704	2106	1404	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	0.9	VALID	0	2	0	1	680	2034	1356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
dome	def	1.0	VALID	0	2	0	1	632	1890	1260	0	1e-6	3	1	yes	3	cec740d3	0	-	1
dome	def	2.0	VALID	0	2	0	1	500	1494	996	0	1e-6	3	1	yes	4	cec740d3	0	-	1
hole_plate	def	def	VALID	0	0	1	1	392	1176	784	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	8	def	VALID	0	0	1	1	368	1104	736	0	1e-6	3	1	yes	5	cec740d3	0	-	1
hole_plate	10	def	VALID	0	0	1	1	512	1536	1024	0	1e-6	3	1	yes	5	cec740d3	0	-	1
hole_plate	12	def	VALID	0	0	1	1	528	1584	1056	0	1e-6	3	1	yes	5	cec740d3	0	-	1
hole_plate	14	def	VALID	0	0	1	1	792	2376	1584	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	16	def	VALID	0	0	1	1	812	2436	1624	0	1e-6	3	1	yes	6	cec740d3	0	-	1
hole_plate	19	def	VALID	0	0	1	1	1148	3444	2296	0	1e-6	3	1	yes	7	cec740d3	0	-	1
hole_plate	24	def	VALID	0	0	1	1	1572	4716	3144	0	1e-6	3	1	yes	7	cec740d3	0	-	1
hole_plate	26	def	VALID	0	0	1	1	2016	6048	4032	0	1e-6	3	1	yes	9	cec740d3	0	-	1
hole_plate	32	def	VALID	0	0	1	1	2588	7764	5176	0	1e-6	3	1	yes	11	cec740d3	0	-	1
hole_plate	48	def	VALID	0	0	1	1	5388	16164	10776	0	1e-6	3	1	yes	18	cec740d3	0	0.1	1
hole_plate	64	def	VALID	0	0	1	1	9212	27636	18424	0	1e-6	3	1	yes	29	cec740d3	0	0.1	1
hole_plate	def	0.2	VALID	0	0	1	1	1820	5460	3640	0	1e-6	3	1	yes	8	cec740d3	0	-	1
